Date,dam_Houayho,dam_Zibihe,dam_Huai Kum,dam_Jinghong,dam_Xe Kaman 3,dam_Sirindhorn,dam_Lower Sesan II,dam_Krong Buk Ha,dam_Ubol Ratana,dam_Lam Pao,dam_Xe Kaman 1,dam_Nam Mang 3,dam_Haixihai,dam_Nam Ngum 5,dam_Buon Kuop,dam_Nam Ngum,dam_Plei Krong,dam_Manwan,dam_Nam Theun 2,dam_Chulabhorn,dam_Nuozhadu,dam_Lamtakhong,dam_Lamphraphloeng,dam_Tabsalao,dam_Pak Mun,dam_Nam Pung,dam_Ea Soup Thuong,dam_Dachaoshan,dam_Se San IV,dam_Nam Leuk,dam_Xiaowan,dam_Gongguoqiao,dam_Nam Ngum 2,dam_Lamnangrong,dam_Danhim,dam_Ham Thuan 1,rw_242,rw_34,rw_239,rw_223
2014-10-16,24.81190742283817,8.692342955009856,1.8739473737792922,29.84551982403555,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,218.6186105412189,196.4735549077652,0.7915569991687241,10.317684519138444,3.829824285054515,5.754096886333957,6.048333431204138,459.35668272311517,45.02462403559022,32.90181432646349,305.2967895438813,6.47830963861084,277.76734622264917,20.68379146734566,6.114048014099161,7.902190603820831,44.37177384196677,9.511251798156843,10.507766826380138,27.35064760307949,37.690024142487424,11.261302955225416,198.72126813324158,17.903718645070438,104.23693820657455,14.137797461242599,8.07031358180771,24.888317915527548,1.98,4.15,0.75,2.97
2014-10-17,24.81190742283817,8.692342955009856,1.8739473737792922,29.84551982403555,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,218.6186105412189,196.4735549077652,0.7915569991687241,10.317684519138444,3.829824285054515,5.754096886333957,6.048333431204138,459.35668272311517,45.02462403559022,32.90181432646349,305.2967895438813,6.47830963861084,277.7673462226493,20.68379146734566,6.114048014099161,7.902190603820831,44.37177384196677,9.511251798156843,10.507766826380138,27.35064760307949,37.690024142487424,11.261302955225416,198.72126813324158,17.903718645070438,104.23693820657455,14.137797461242599,8.07031358180771,24.888317915527548,1.73,3.85,0.59,3.08
2014-10-18,24.81190742283817,8.692342955009856,1.8739473737792922,29.84551982403555,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,218.6186105412189,196.4735549077652,0.7915569991687241,10.317684519138444,3.829824285054515,5.754096886333957,6.048333431204138,459.35668272311517,45.02462403559022,32.90181432646349,305.2967895438813,6.47830963861084,281.1607735276013,20.68379146734566,6.114048014099161,7.902190603820831,44.37177384196677,9.511251798156843,10.507766826380138,27.35064760307949,37.690024142487424,11.261302955225416,231.7658079446487,29.723686379091173,104.23693820657455,14.137797461242599,8.07031358180771,24.888317915527548,1.59,3.25,0.57,2.69
2014-10-19,24.81190742283817,8.692342955009856,1.8739473737792922,29.84551982403555,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,218.6186105412189,196.4735549077652,0.7915569991687241,10.317684519138444,3.829824285054515,5.754096886333957,6.048333431204138,459.35668272311517,45.02462403559022,32.90181432646349,305.2967895438813,6.47830963861084,281.1607735276013,20.68379146734566,6.114048014099161,7.902190603820831,44.37177384196677,9.511251798156843,10.507766826380138,27.35064760307949,37.690024142487424,11.261302955225416,231.7658079446487,29.723686379091173,104.23693820657455,14.137797461242599,8.07031358180771,24.888317915527548,1.14,3.13,0.36,2.41
2014-10-20,24.81190742283817,9.607864299610476,1.8739473737792922,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,218.6186105412189,196.4735549077652,0.7915569991687241,10.317684519138444,4.175824769804096,5.754096886333957,6.048333431204138,459.35668272311517,45.02462403559022,34.54652693327863,305.2967895438813,6.47830963861084,311.63885444466393,20.68379146734566,6.114048014099161,7.902190603820831,44.37177384196677,9.511251798156843,10.507766826380138,31.793634335275282,37.690024142487424,11.261302955225416,285.1905346191045,29.723686379091173,104.23693820657455,14.137797461242599,8.07031358180771,24.888317915527548,0.25,2.87,0.38,2.14
2014-10-21,24.81190742283817,9.607864299610476,1.8739473737792922,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,218.6186105412189,196.4735549077652,0.7915569991687241,10.317684519138444,4.175824769804096,5.754096886333957,6.048333431204138,459.35668272311517,45.02462403559022,34.54652693327863,305.2967895438813,6.47830963861084,311.63885444466393,20.68379146734566,6.114048014099161,7.902190603820831,44.37177384196677,9.511251798156843,10.507766826380138,31.793634335275282,37.690024142487424,11.261302955225416,285.1905346191045,29.723686379091173,104.23693820657455,14.137797461242599,8.07031358180771,24.888317915527548,0.0,2.77,0.4,2.53
2014-10-22,24.81190742283817,9.607864299610476,1.8035558703613312,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,218.6186105412189,196.4735549077652,0.7915569991687241,10.317684519138444,4.175824769804096,5.223476496345648,6.048333431204138,459.40342614174017,45.02462403559022,34.54652693327863,305.2967895438813,6.47830963861084,311.63885444466393,20.373255362853428,6.114048014099161,7.902190603820831,44.37177384196677,9.511251798156843,10.507766826380138,31.793634335275282,37.690024142487424,11.261302955225416,285.1905346191045,29.723686379091173,104.23693820657455,14.137797461242599,8.07031358180771,24.888317915527548,0.0,2.8,0.51,2.66
2014-10-23,24.81190742283817,9.607864299610476,1.8035558703613312,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,218.6186105412189,196.4735549077652,0.7915569991687241,10.317684519138444,4.175824769804096,5.223476496345648,6.048333431204138,459.40342614174017,45.02462403559022,34.54652693327863,305.2967895438813,6.47830963861084,311.63885444466393,20.373255362853428,6.114048014099161,7.902190603820831,44.37177384196677,9.511251798156843,10.507766826380138,31.793634335275282,37.690024142487424,11.261302955225416,285.1905346191045,29.723686379091173,104.23693820657455,14.137797461242599,8.07031358180771,24.888317915527548,0.0,3.08,0.57,3.05
2014-10-24,24.81190742283817,9.607864299610476,1.8035558703613312,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.58831430332185,190.73234431534127,0.7915569991687241,10.567913766228964,4.175824769804096,5.585819661913203,6.048333431204138,462.669632522092,45.02462403559022,34.54652693327863,305.2967895438813,6.47830963861084,311.63885444466393,20.373255362853428,5.7442563678589496,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,31.793634335275282,37.690024142487424,10.840083462766097,285.1905346191045,29.723686379091173,105.22811005800095,14.652493631727765,8.07031358180771,24.888317915527548,0.0,3.0,0.77,3.11
2014-10-25,24.81190742283817,9.607864299610476,1.8001226375122088,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.58831430332185,190.73234431534127,0.7915569991687241,10.567913766228964,4.175824769804096,5.585819661913203,6.048333431204138,462.669632522092,45.02462403559022,34.54652693327863,305.2967895438813,6.696200782592758,311.63885444466393,20.679855408395035,5.7442563678589496,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,31.793634335275282,37.690024142487424,10.840083462766097,285.1905346191045,28.44780178760281,105.22811005800095,14.652493631727765,8.07031358180771,24.888317915527548,0.38,3.02,0.7,3.07
2014-10-26,24.81190742283817,9.607864299610476,1.8001226375122088,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.58831430332185,190.73234431534127,0.7915569991687241,10.567913766228964,4.175824769804096,5.585819661913203,6.048333431204138,462.669632522092,45.02462403559022,34.54652693327863,305.2967895438813,6.696200782592758,311.63885444466393,20.679855408395035,5.7442563678589496,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,31.793634335275282,37.690024142487424,10.840083462766097,285.1905346191045,28.44780178760281,105.22811005800095,14.652493631727765,8.07031358180771,24.888317915527548,0.16,2.95,0.64,2.91
2014-10-27,24.81190742283817,9.607864299610476,1.8001226375122088,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.58831430332185,190.73234431534127,0.7915569991687241,10.567913766228964,4.175824769804096,5.585819661913203,6.048333431204138,462.669632522092,45.02462403559022,34.54652693327863,305.2967895438813,6.696200782592758,311.63885444466393,20.679855408395035,5.7442563678589496,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,31.793634335275282,37.690024142487424,10.840083462766097,285.1905346191045,28.44780178760281,105.22811005800095,14.652493631727765,8.07031358180771,24.888317915527548,0.41,3.04,0.64,2.56
2014-10-28,24.81190742283817,9.607864299610476,1.8001226375122088,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.58831430332185,190.73234431534127,0.7915569991687241,10.567913766228964,4.175824769804096,5.585819661913203,6.048333431204138,462.669632522092,45.02462403559022,34.54652693327863,305.2967895438813,6.696200782592758,311.63885444466393,20.679855408395035,5.7442563678589496,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,31.793634335275282,37.690024142487424,10.840083462766097,285.1905346191046,28.44780178760281,105.22811005800095,14.652493631727765,8.07031358180771,24.888317915527548,0.42,3.02,0.66,2.27
2014-10-29,24.81190742283817,9.607864299610476,1.8001226375122088,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.58831430332185,190.73234431534127,0.7915569991687241,10.567913766228964,4.175824769804096,5.585819661913203,6.048333431204138,462.669632522092,45.02462403559022,34.54652693327863,305.2967895438813,6.696200782592758,311.63885444466393,20.679855408395035,5.7442563678589496,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,31.793634335275282,37.690024142487424,10.840083462766097,285.1905346191045,28.44780178760281,105.22811005800095,14.652493631727765,8.07031358180771,24.888317915527548,0.66,3.11,0.45,2.66
2014-10-30,24.81190742283817,9.607864299610476,1.8001226375122088,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.58831430332185,190.73234431534127,0.7915569991687241,10.567913766228964,4.175824769804096,5.585819661913203,6.048333431204138,462.669632522092,45.02462403559022,34.54652693327863,305.2967895438813,6.696200782592758,314.09349159116334,21.270365812743453,5.7442563678589496,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,31.793634335275282,37.690024142487424,10.840083462766097,285.02008376086604,28.44780178760281,105.22811005800095,14.652493631727765,8.07031358180771,24.888317915527548,0.27,3.06,0.51,2.86
2014-10-31,24.81190742283817,9.607864299610476,1.8001226375122088,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.58831430332185,190.73234431534127,0.7915569991687241,10.567913766228964,4.175824769804096,5.585819661913203,6.048333431204138,462.669632522092,45.02462403559022,34.54652693327863,305.2967895438813,6.696200782592758,314.09349159116334,21.270365812743453,5.7442563678589496,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,31.793634335275282,37.690024142487424,10.840083462766097,285.0200837608661,28.44780178760281,105.22811005800095,14.652493631727765,8.07031358180771,24.888317915527548,1.08,3.07,0.38,2.69
2014-11-01,24.81190742283817,9.607864299610476,1.844760570739744,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,9.9955030149534,4.175824769804096,4.270283856811424,6.048333431204138,458.1223238200072,45.02462403559022,34.54652693327863,305.2967895438813,6.938951293579082,314.09349159116334,21.270365812743453,5.120682416015667,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,31.793634335275282,37.690024142487424,10.840083462766097,256.1819876677792,23.27907634861013,93.81702037958854,14.652493631727765,8.07031358180771,24.888317915527548,1.75,3.06,0.37,2.93
2014-11-02,24.81190742283817,9.607864299610476,1.844760570739744,25.885899276950816,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,9.9955030149534,4.175824769804096,4.270283856811424,6.048333431204138,458.1223238200072,45.02462403559022,34.54652693327863,305.2967895438813,6.938951293579082,314.09349159116334,21.270365812743453,5.120682416015667,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,31.793634335275282,37.690024142487424,10.840083462766097,256.18198766777925,23.27907634861013,93.81702037958854,14.652493631727765,8.07031358180771,24.888317915527548,1.34,2.8,0.39,3.1
2014-11-03,24.81190742283817,9.20539620987703,1.844760570739744,28.53912385075245,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,9.9955030149534,4.454483504353858,4.270283856811424,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,275.9628566609332,21.270365812743453,5.120682416015667,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,10.840083462766097,208.25673803768055,23.27907634861013,93.81702037958854,14.652493631727765,8.07031358180771,24.888317915527548,1.45,2.49,0.26,3.08
2014-11-04,24.81190742283817,9.20539620987703,1.844760570739744,28.53912385075245,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,9.9955030149534,4.454483504353858,4.270283856811424,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,275.9628566609332,21.270365812743453,5.120682416015667,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,10.840083462766097,208.25673803768055,23.27907634861013,93.81702037958854,14.652493631727765,8.07031358180771,24.888317915527548,1.58,2.7,0.32,3.13
2014-11-05,24.81190742283817,9.20539620987703,1.844760570739744,28.53912385075245,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,9.9955030149534,4.454483504353858,4.270283856811424,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,275.9628566609332,21.270365812743453,5.120682416015667,7.902190603820831,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,10.840083462766097,208.25673803768055,23.27907634861013,93.81702037958854,14.652493631727765,8.07031358180771,24.888317915527548,1.34,2.74,0.51,3.04
2014-11-06,24.81190742283817,9.20539620987703,1.844760570739744,28.53912385075245,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,9.9955030149534,4.454483504353858,4.270283856811424,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,275.9628566609332,21.779034152709364,5.120682416015667,8.509110455261206,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,10.840083462766097,208.25673803768055,23.27907634861013,93.81702037958854,14.652493631727765,8.07031358180771,24.888317915527548,1.26,2.67,0.5,2.93
2014-11-07,24.81190742283817,9.20539620987703,1.844760570739744,28.53912385075245,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,9.9955030149534,4.454483504353858,4.270283856811424,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,275.9628566609331,21.779034152709364,5.120682416015667,8.509110455261206,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,10.840083462766097,208.25673803768055,23.27907634861013,93.81702037958854,14.652493631727765,8.07031358180771,24.888317915527548,1.78,2.81,0.43,3.24
2014-11-08,24.81190742283817,9.20539620987703,1.844760570739744,28.53912385075245,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,10.277546556213078,4.454483504353858,5.300999953513816,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,275.95955454453906,21.779034152709364,5.120682416015667,8.509110455261206,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,11.108049907959751,208.25673803768055,30.17046415917925,104.19816602837044,14.652493631727765,8.07031358180771,24.888317915527548,2.13,2.97,0.59,3.11
2014-11-09,24.81190742283817,9.20539620987703,1.844760570739744,28.53912385075245,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,10.277546556213078,4.454483504353858,5.300999953513816,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,275.95955454453906,21.779034152709364,5.120682416015667,8.509110455261206,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,11.108049907959751,208.25673803768055,30.17046415917925,104.19816602837044,14.652493631727765,8.07031358180771,24.888317915527548,1.94,2.21,0.76,3.07
2014-11-10,24.81190742283817,9.20539620987703,1.844760570739744,28.53912385075245,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,10.277546556213078,4.454483504353858,5.300999953513816,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,275.95955454453906,21.779034152709364,5.120682416015667,8.509110455261206,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,11.108049907959751,208.25673803768055,30.17046415917925,104.19816602837044,14.652493631727765,8.07031358180771,24.888317915527548,2.16,2.19,0.72,3.09
2014-11-11,24.81190742283817,9.20539620987703,1.844760570739744,28.53912385075245,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.7323443153413,0.7915569991687241,10.277546556213078,4.454483504353858,5.300999953513816,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,279.01049039325005,21.779034152709364,5.120682416015667,8.509110455261206,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,11.108049907959751,208.25673803768055,30.17046415917925,104.19816602837044,14.652493631727765,8.07031358180771,24.888317915527548,1.84,2.28,0.73,3.36
2014-11-12,24.81190742283817,9.20539620987703,1.844760570739744,28.53912385075245,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.73234431534127,0.7915569991687241,10.277546556213078,4.454483504353858,5.300999953513816,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,279.01049039325005,21.779034152709364,5.120682416015667,8.509110455261206,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,11.108049907959751,208.25673803768055,30.17046415917925,104.19816602837044,14.652493631727765,8.07031358180771,24.888317915527548,1.24,2.31,0.73,3.23
2014-11-13,24.81190742283817,9.20539620987703,1.844760570739744,24.45819174852493,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.7323443153413,0.7915569991687241,10.277546556213078,4.454483504353858,5.300999953513816,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,287.37485261552416,21.779034152709364,5.120682416015667,8.509110455261206,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,11.108049907959751,208.25673803768055,30.17046415917925,104.19816602837044,14.652493631727765,8.07031358180771,24.888317915527548,0.83,2.37,0.72,3.27
2014-11-14,24.81190742283817,9.20539620987703,1.844760570739744,24.45819174852493,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.7323443153413,0.7915569991687241,10.277546556213078,4.454483504353858,5.300999953513816,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,287.37485261552416,21.779034152709364,5.120682416015667,8.509110455261206,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,11.108049907959751,208.25673803768055,30.17046415917925,104.19816602837044,14.652493631727765,8.07031358180771,24.888317915527548,0.87,3.05,0.55,3.34
2014-11-15,24.81190742283817,9.20539620987703,1.844760570739744,30.69106774269337,1.3059051459350564,210.0299136262795,32.95118514266377,10.20471170539587,216.1167253780469,190.7323443153413,0.7915569991687241,10.277546556213078,4.454483504353858,5.300999953513816,6.048333431204138,458.1223238200072,45.02462403559022,36.12435850115681,305.2967895438813,6.938951293579082,287.37485261552416,21.779034152709364,5.120682416015667,9.592764919311527,44.37177384196677,9.520665744567966,10.507766826380138,32.78978313387553,37.690024142487424,11.108049907959751,208.25673803768055,30.17046415917925,104.19816602837044,14.652493631727765,8.07031358180771,24.888317915527548,1.13,2.96,0.58,3.04
